,created_at,id,text
4,2022-03-31T15:54:56.000Z,1509559879559745536,@TheView disingeniously dropped the ball by not asking @JuddApatow about his #Oscars2022 comments and #JamesFranco
5,2022-03-31T15:54:39.000Z,1509559809707757572,If Will Smith hadn't slapped Chris Rock I wouldn't have known the Oscars even happened.#Oscars2022 #willsmithchrisrock
6,2022-03-31T15:54:14.000Z,1509559704606810113,"#WillSmith,#Oscars2022

Still sick to my stomach. Felt like watching Derek Chauvin kneel on George Floyd’s neck!  No comparison, right.  Kneeling on someones neck until you kill them, is not the same as slapping someone on a stage!  But, it felt the same.  Just determined why"
7,2022-03-31T15:54:06.000Z,1509559672327610377,"#TheAcademy-#Oscars sh**ted on #TheSmiths,#WillSmith,#JadaPinkettSmith instead of letting them have their moment for #KingRichard.From The host to the Academy along with #ChrisRock not just Will should've apologized.Stop condoning #WhiteSupremacy behavior.#TheView #Oscars2022"
8,2022-03-31T15:53:59.000Z,1509559640178184198,"…I see we’ve gone from it’s unconscionable to ridicule a person with a medical issue and wrong to attack someone to:

 “Gasp! Your violence harshed my vibe, took the spotlight off of ME and I feel personally attacked! Jada who?” 
#Oscars2022"
9,2022-03-31T15:53:22.000Z,1509559487727693828,"Let's be clear:
Will Smith did not apologize to @chrisrock.

His assistant typed-out an apology that his publicist, manager &amp; agent agreed upon.

Will hasn't said anything to Chris.
#Oscars 
#WillSmith #Oscars2022"
10,2022-03-31T15:51:56.000Z,1509559126812205062,"Have you checked out or latest episode? Head on over to our bio to hear our hottest of takes on the #Scream series. John and Nick are working on their next episode and its Gunna #slap

#Oscars #Oscars2022 #WillSmith #ChrisRock #chrisrockwillsmith #PopCulture #PodcastAndChill"
11,2022-03-31T15:51:19.000Z,1509558970385534978,@conDana16 @TMZ @chrisrock should sue the white #Oscars #Oscars2022 for allowing it and being negligent..will is in a dark place and could have got help if the situation was handled correctly #oscars defend and promote black on black violence by doing nothing
12,2022-03-31T15:51:12.000Z,1509558941218488323,"@MaximillianRebo I'm starting to wonder whether you're worth my effort anymore...
#smallpenises #smallego #castrato 
@SteveMartinToGo @benstiller @nytimes #NYTimes #NYT #thewrathofgodcometh
 #Oscars #Oscars2022 #OscarsSoBlack  #Severance #AppleTV"
13,2022-03-31T15:50:48.000Z,1509558839309393929,@JacErinn This write-up holds @chrisrock up as the class act. Period. #Oscars2022
14,2022-03-31T15:46:05.000Z,1509557652191428616,"Another reason not to watch these Hollywood broadcasts for rich people, by rich people who disrespect other rich people. Watch reruns of ‘Cops’ instead. #Oscars2022"
15,2022-03-31T15:44:48.000Z,1509557328781053958,i want to thank the Oscars for this big moment to make a movie that didn't exist a very big deal and presenting it's value #Oscars #Oscars2022 #oscarcheermoment
16,2022-03-31T15:44:34.000Z,1509557272753500169,@TMZ What would have happened if Will slapped Brad Pitt or Adam Sandler?😂 If Will slapped a white comedian/actor?🤣He would have got rushed and escorted out or arrested. #Oscars  #Oscars2022 encourages and promotes black on black violence
17,2022-03-31T15:41:24.000Z,1509556475877801993,"@cnnbrk It was assault. You TELL, you don’t ASK. Bitches. @willsmith and @TheAcademy #Oscars2022"
18,2022-03-31T15:40:27.000Z,1509556234353102850,"When are the #California #Police going to arrest Will Smith for #assault against @chrisrock in public, hijack the #Oscars2022 &amp; refuse to leave the premises after @TheAcademy asked him to! @LAPDHQ @GavinNewsom"
19,2022-03-31T15:40:26.000Z,1509556233346367500,"@VanityFair If celebrities really cared, they would get #ArrestWillSmithForAssault and #JusticeForChrisRock trending.

#WillSmith 
#ChrisRock 
#Oscars2022"
20,2022-03-31T15:40:19.000Z,1509556203944296455,"#GRAMMYs, Please don’t ask or encourage @Trevornoah to insult any attendee’s health/mental condition or disability like the #Oscars2022 did to @chrisrock @jadapsmith.

That didn’t end well. Thx, in advance!

#SlapChrisRock"
21,2022-03-31T15:39:48.000Z,1509556070850732035,"@femtvpodcast @ApplePodcasts @AppleTVPlus @thetelevixen btw, u didn't even need to be there. she could have done everything of substance on the show...

#smallpenises #smallego #castrato 
@SteveMartinToGo
 #Oscars #Oscars2022 #OscarsSoBlack  #Severance #AppleTV"
22,2022-03-31T15:38:24.000Z,1509555720135462913,"@SIPHERxyz Once upon a time, Oscar in Sipher world #Oscars2022 #Sipher"
23,2022-03-31T15:37:54.000Z,1509555592217640971,The New World Order nothing but PRISONERS OF TARTARUS SNAKES! #Disgrace #Oscars2022 #TheEnd
24,2022-03-31T15:35:39.000Z,1509555027425255425,"As a European, the Oscars really taught me that all the jokes from South Park and Family Guy, I saw growing up, are true. Police really doesn't care about black on black crime. #Oscars #WillSmith #Oscars2022"
25,2022-03-31T15:35:32.000Z,1509555000241926148,"I hope if Sean Penn is going to smelt his Oscar that he smelts that gawdawful novel he wrote. Remember Sean, whoever smelt it, dealt it! #seanpenn #oscars2022 #oscars"
26,2022-03-31T15:34:24.000Z,1509554712135225350,"My favourite Oscar moment...the look on @Lupita_Nyongo face as she watched Will Smith reel out those profanities at Chris Rock.
#Oscars 
#Oscars2022 
#AcademyAwards 
#AcademyAwards2022"
27,2022-03-31T15:34:01.000Z,1509554617855619078,"@simplyyaking @HawksFan7358 @beeasyjrizzy @punctiliouspunk @AP If I were Rock.. if they dont revoke his Oscar, I would sue the academy!

#CancelWillSmith #canceltheoscars #ChrisRock #chrisrockwillsmith #Oscars2022"
28,2022-03-31T15:33:56.000Z,1509554594313089024,@MikaelaSkyeSays @PaulStanleyLive I don't see how showing up to the #Oscars2022 with a shaved head is a medical disability? Plenity of women actually go for that look or she could have just put on a wig. She just wanted all the pity &amp; attention on her.
29,2022-03-31T15:33:00.000Z,1509554361646604289,"What I wanna know is did @jadapsmith take @TiffanyHaddish advise &amp; give Will  some amazing head later that night lol
#willsmith #JadaPinketSmith #tiffanyhaddish #Oscars2022"
30,2022-03-31T15:32:56.000Z,1509554343183372290,@AmandaNicoleNYC @mindykaling @TIME @repasianproject omg...an underhanded complement from an underling.... #mindykaling #TIMEMagazine #Oscars #Oscars2022 #OscarsSoBlack
31,2022-03-31T15:32:44.000Z,1509554295892414466,"Dear @TheAcademy Please for the Love of God no more LIVE entertainment during the #InMemoriam segment anymore. One person singing one song, yeah, but all that? No. They were great singers, but it was too distracting and terribly unnecessary. #Oscars2022"
32,2022-03-31T15:31:36.000Z,1509554010193285129,@AmandaNicoleNYC @mindykaling @TIME @repasianproject nobody likes you @mindykaling #doesthatgutyouandyourpurposeforliving #Hollywood #Showbiz #andyouknowit #oscars #oscars2022 #OscarsSoBlack
33,2022-03-31T15:29:00.000Z,1509553355089096704,"Dear Will, now I know how hard it must have been for you to fit into the role of King. Wish you demonstrated a tiny fraction of humility....! Lost my respect bro...! 

with you @chrisrock. 

#WillSmith #Oscars2022"
34,2022-03-31T15:28:07.000Z,1509553132723974144,@TheView @WhoopiGoldberg I cannot comprehend how U support bad behavior especially an #assault which took place @ the #Oscars2022 The Oscar's should've REMOVED #WillSmith when he assaulted @chrisrock &amp; arrested. Now the #Oscars should remove him indefinitely.  Bad behavior isn't rewarded.
35,2022-03-31T15:25:32.000Z,1509552483701608453,"@TaraSetmayer You're right the standing ovation was disappointing. @sunny U get it right every time when sharing your ""View"" about the #Oscars2022"
36,2022-03-31T15:22:50.000Z,1509551802743595009,I am a movie ❤️r. Every aspect of it. I have watched the #oscars &amp; their ups &amp; downs as an organization most of my life.#Oscars2022 decision to the “event”will determine if I must #BoycottTheOscars moving forward 😢. #unitehumanity #respect #unitehumanity
37,2022-03-31T15:22:38.000Z,1509551750851743754,@TMZ Nothing new. The Academy is runned by liars and pedophiles. #Oscars #Oscars2022
38,2022-03-31T15:22:17.000Z,1509551666051309570,I thought I was alone. Just by myself in this Topsy turvy world. Then the oscars happened. I found out it wasn't just me. Everyone I know  passionately dislikes will Smith passionately. #thankyou #Oscars2022
39,2022-03-31T15:22:01.000Z,1509551598535856137,"What's your opinion on Will Smith slapping Chris Rock at the OSCARS?

#Oscars 
#Oscars2022 #WillSmith #WillAndChris #WillSmithAssault #ChrisRock"
40,2022-03-31T15:20:18.000Z,1509551165024862213,@mrstanlei #ChrisRock should sue #WillSmith in order to protect every single people that will be standing on the stages. For a LOT of money and give that money to charity for physically abuse people. #Oscars2022 #Oscars @chrisrock
41,2022-03-31T15:18:52.000Z,1509550806378364929,"@bsc_daily @ZoroToken @Mdextech #zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀"
42,2022-03-31T15:17:32.000Z,1509550467956805635,"@AirdropRampage #zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀
             🇹🇷"
43,2022-03-31T15:17:19.000Z,1509550413858619392,"@AirdropDet #zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀
             🇹🇷"
44,2022-03-31T15:17:14.000Z,1509550391180120067,"@AirdropDet #zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀
             🇹🇷"
45,2022-03-31T15:17:06.000Z,1509550359102074885,"@AirdropDet #zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀
             🇹🇷"
46,2022-03-31T15:16:59.000Z,1509550332413624328,"@AirdropDet #zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀
             🇹🇷"
47,2022-03-31T15:16:57.000Z,1509550322422796306,Jada didn’t laugh until Chris Rock said “Will Smith just smacked the $hit outta me”. Y’all acting like she has control over will lol. Stop making her the villain. She didn’t like the joke. But she didn’t tell will to go smack Chris. #willsmithchrisrock #Oscars2022 #SlapChrisRock
48,2022-03-31T15:16:52.000Z,1509550302688694278,"@AirdropDet #zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀
             🇹🇷"
49,2022-03-31T15:16:41.000Z,1509550253015449601,"@airdropinspect #zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀"
50,2022-03-31T15:16:33.000Z,1509550221658890247,"@airdropinspect #zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀"
51,2022-03-31T15:16:13.000Z,1509550137550376962,Started to watch #Oscars2022 best  film #CODA and with in 30 minutes realised it's retake of 1996 film -  khamoshi the musical
52,2022-03-31T15:15:54.000Z,1509550055749001223,"@Mdextech @ProjectGalaxyHQ @OpenMeta_NFT #zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀"
53,2022-03-31T15:15:26.000Z,1509549938962747396,"@ZoroToken #zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀"
54,2022-03-31T15:14:54.000Z,1509549805319729158,"@KumbaraTR #zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀
             🇹🇷"
55,2022-03-31T15:14:33.000Z,1509549717495205891,"#CoinMarketCap

#zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀
             🇹🇷"
56,2022-03-31T15:13:56.000Z,1509549564713488385,"#Airdrop
#zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀
             🇹🇷"
57,2022-03-31T15:13:38.000Z,1509549487794053127,"#kriptohaber
#zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀
             🇹🇷"
58,2022-03-31T15:13:10.000Z,1509549370215223306,"#BSCGems
#zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀"
59,2022-03-31T15:12:30.000Z,1509549203491590146,"@MetaWeatherNFT @ItsEliOyefeso #zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀
             🇹🇷"
60,2022-03-31T15:12:09.000Z,1509549115683737605,"@SIPHERxyz ""keep Neko  out of your f@#$g mouth ""
#Oscars2022 #sipher"
61,2022-03-31T15:11:18.000Z,1509548899773603849,"@yossf37 #zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀
             🇹🇷"
62,2022-03-31T15:11:08.000Z,1509548858409431045,"@yossf37 #zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀
             🇹🇷"
63,2022-03-31T15:10:52.000Z,1509548790889525251,Thinking about how terribly produced #Oscars2022 was. Important filmmaking categories cut to make more pointless time for awful hosting. Disrespectful and distasteful in memorial segment. Will’s drama taking focus away from historic wins. I miss the good #Oscars
64,2022-03-31T15:10:28.000Z,1509548691128041474,"@asegovianomx @CyberTama_ #zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀
             🇹🇷"
65,2022-03-31T15:10:13.000Z,1509548627282309130,People keep talking about the #Oscars viewership being down at 16 million but that’s just in the US. The Oscars is viewed worldwide by close to 1 BILLION people. Viewership is way higher than the Super Bowl or the World Cup. It’s the most watched event in the world. #Oscars2022
66,2022-03-31T15:10:06.000Z,1509548598672990211,"@AteriumUniverse @ItsEliOyefeso @invsblezuki #zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀
             🇹🇷"
67,2022-03-31T15:10:00.000Z,1509548572185870341,"@ItsEliOyefeso #zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀
             🇹🇷"
68,2022-03-31T15:09:54.000Z,1509548546143498246,"@ItsEliOyefeso #zoroinu  
💯 X coming
BUY now
#Binance  #Kucoin  #Huobi  #OKX #ElonMusk #RussianUkrainianWar  #Oscars2022 
BUY NOW
BUY NOW
BUY now
🚀🚀🚀🚀🚀🚀🚀🚀🚀"
69,2022-03-31T15:07:39.000Z,1509547980268920837,@MarleeMatlin @BenStiller @sianheder @TroyKotsur OMG...not a good day when deaf people give you a backhanded complement.... #CODA #CodaFilm #Severance #AppleTV #zoolander #comedy #oscarsaredisingenuous @academyawards #Oscars2022 #OscarsFanFavorite #sorryspielburgicouldntwrenchthegoldfromthedeafpeoplshands...#icantstop
70,2022-03-31T15:06:31.000Z,1509547698122375176,I don’t think I’ve ever been this disinterested in something that’s taken over the public sphere like the Will Smith slap drama. #Oscars2022 #WillSmith #WillSmithAssault #willsmithchrisrock
71,2022-03-31T15:04:55.000Z,1509547294114340870,"""Love will make you do crazy things"".....is a toxic thought process that people use the excuse the worst of behaviors. #FPL #Oscars2022"
72,2022-03-31T15:03:49.000Z,1509547017797787653,It's not about race. I'm sure Will Smith feels entitled above everyone else. He showed the world his true colors what he thinks of the Oscars. #Oscars2022 #WillSmithAssault #chrisrockslap #ChrisRockDidNothingWrong
73,2022-03-31T15:02:44.000Z,1509546742391484424,@DavidBrentMovie @rickygervais we all learnt from the #Oscars2022 specially Jada: if she makes fun of Will Smith she would loose more than her hair- she could loose her teeth
74,2022-03-31T15:01:21.000Z,1509546395195297796,"And if you think there aren’t a bunch of abusive a-holes at the #BAFTAS too you are kidding yourselves. Boycott global Hollywood, these people are trash. #Weinstein #Oscars2022 #Polanski #WoodyAllen #WillAndChris"
75,2022-03-31T15:01:02.000Z,1509546314408857606,Is what gave us so many victims at the hands of people like Harvey Weinstien.  Time and time again you have sat back and allowed Hollywood's elite to act with impunity. Entitlement &amp; Privilege is what this entire debacle reeks off. He refused to leave. How pathetic #Oscars2022
76,2022-03-31T15:00:16.000Z,1509546125409370119,The moral of the story is BLACK MEN always fucking ish up for Us! then cry about being oppressed! Black people the most hypocritical bunch of people I’ve Eva seen! #chrisrockwillsmith #Violence #blackonblackcrime #Oscars2022 #ImWithChris
77,2022-03-31T15:00:13.000Z,1509546111748431878,"Mike and Donald can just tell @twitter they made jokes about my wife. RIGHT!!!!!.
#Oscars2022 #WillAndChris #BANNED"
0,2022-03-31T16:59:49.000Z,1509576209801392146,The sound of someone calling you on Microsoft Teams is more traumatizing than what happened at the #Oscars2022 Can we stop?
1,2022-03-31T16:58:59.000Z,1509576000258166790,"Will Smith should really #dumpjada as she has no respect for him. She keeps embarrassing that man in front of the world. Less fan of Jada. That man loves her 😔 
Applaud for @chrisrock ❤
#WillSmith #JadaPinkettSmith #ChrisRock #loveonly #Oscars2022"
2,2022-03-31T16:57:04.000Z,1509575516914860038,"There are some two lies that I am tired of hearing from some OGs🤣

1⃣ We're not here for the money, we're in for the tech.

2⃣ Don't chase after money, follow passion, money should not be the motivation

Which other lies have you heard? #NFTs
#web3 #Oscars2022 #OSCAFest22"
3,2022-03-31T16:56:02.000Z,1509575257358745601,#Oscars2022 It is sad that all we remember ftom this year’s Oscars is the Will Smith slap . Everything continued as if nothing happened. We forgot the beautiful moments between Lady Gaga and Liza Minnelli . Coda winning and Women hosting the show.
4,2022-03-31T16:55:56.000Z,1509575231668731910,"@ReeseW @mindykaling @TIME @edockterman #reesewitherspoon doesn't like you, either, #mindykaling so stop ingratiating yourself to a class you'll never be a part of--the A-list. @TIME #TIMEMagazine #ProudSponsors #Oscars2022 #Oscar  #OscarsSoBlack #imstartingtofeelalittlebad..."
5,2022-03-31T16:55:23.000Z,1509575091922866182,"Violence is never good.
But if a guy made a joke about my wife's illness- which she's probably spent years STRUGGLING with and involved her appearance/self-esteem, effectively destroying those years of work...

I'd slap a bitch too. 
#Oscars2022 #ChrisRockvsWillsmith"
6,2022-03-31T16:54:53.000Z,1509574965909233668,"Will Smith and Chris Rock kicking off #wrestlemania week the right way..

#Oscars2022 
#ChrisRock 
#WillSmith"
7,2022-03-31T16:54:29.000Z,1509574868769124352,"Note to the Will Smith PR team. Stop doing things. Everything you do makes this worse. He wasn't ""formally"" asked to leave? How about he acts on the SUGGESTION to leave after smacking someone. 

Did anyone FORMALLY ask him to use common sense and not party afterwards? #Oscars2022"
8,2022-03-31T16:51:37.000Z,1509574147105595396,"An action star CAN'T take a joke

A Comedian CAN take a punch

#Oscars2022
#قص_قصة"
9,2022-03-31T16:50:32.000Z,1509573874962382853,@LilTunechi what did you exactly mean by “ima have to will smith me a nigga” ? Because that lyric dropped before the #Oscars2022 🤨
10,2022-03-31T16:50:28.000Z,1509573857379815425,"Will done gave #EddieGriffin the idea for his next show, like :  ""I wanna f*ck #JadaPinkettSmith ""
Y'all just watch! 😂😂😂

#Oscars2022 #comedy #WillSmith #TheSlap"
11,2022-03-31T16:50:01.000Z,1509573744746012675,Y'all be missing out on the sleeping in nothing but a t-shirt. Your bits get sauteed in the confines of your pants while my plums get air conditioning. Smh #Oscars2022  #FortniteArt
12,2022-03-31T16:49:42.000Z,1509573664609648648,@viralclipsss make the oscars FREE to watch.then see how many viewers they get. #Oscarsredcarpet #Oscars2022 #WillSmith #dismaloscars
13,2022-03-31T16:49:03.000Z,1509573500012400643,"Will Smith can assault a man on purpose and we saw Janet's nipple by accident.

Is Mr Smith going to be banned from the next Oscars?

#Oscars2022 #Oscar #AcademyAwards #AcademyAwards2022 #WillSmith #WillAndChris #janetjacksondoc"
14,2022-03-31T16:46:51.000Z,1509572946800660483,"I was not aware that the Academy asked Will Smith to leave, but he refused! Is this true?
#Oscars2022"
15,2022-03-31T16:45:43.000Z,1509572661709619208,"Hi Queen,We want you to consider what happened at the #Oscars2022 as a mistake done by a brother @ChrisRock, and we appreciate the reaction of your husband, my man @willsmith who did what a Real man supposed to do.
Now, fly to @gouvbenin to get treated by ancestors.
@jadapsmith"
16,2022-03-31T16:44:18.000Z,1509572306200412166,"I didn't think about watching #KingRichard until this whole ""Oscar Slap"" but I'm glad I did #WillDeservesAnOscar #Oscars2022"
17,2022-03-31T16:44:00.000Z,1509572228790296587,"I guess #WillSmith should just say he's going to ""rehab"" now to make everyone else feel better and to make everything go away. #Oscars2022 #TheSlap  🤷🏾‍♀️🤷🏾‍♀️🙄😎"
18,2022-03-31T16:43:32.000Z,1509572110498381846,It was a night of nonverbal communication in the best and worst possible way #Oscars2022
19,2022-03-31T16:43:22.000Z,1509572070690205701,"If you thought the G.I Jane crack was hurtful, what’s the reaction to the 𝗖𝗼𝗿𝗲𝘆 𝗛𝗼𝗹𝗰𝗼𝗺𝗯 remarks on the whole debacle. Mind u, words are being used in both scenarios, not physical objects like fists &amp; chairs… we had to suspect stronger words were coming…#Oscars2022"
20,2022-03-31T16:42:30.000Z,1509571852477288463,"@RealGDT Amazing how their hair and face (make-up) kept changing over the years, style always extravaganza, but somehow always a natural look! #TheEyesofTammyFaye #Oscars2022"
21,2022-03-31T16:42:00.000Z,1509571724119257088,".@jadapsmith laughing at her husband assaulting @chrisrock is icing on the narcissistic cake. 

What a sad and dangerous example to set for kids and adults alike. 

#Oscars2022"
22,2022-03-31T16:41:23.000Z,1509571569303044103,"When I brought up to my coworker that #WillSmith and #ChrisRock looked 20 years younger than they should have at the #Oscars2022 , she said ""black don't crack, didn't you know that?""

Tell that to Steve Harvey...."
23,2022-03-31T16:41:04.000Z,1509571490353664005,More people are more concerned about people in Hollywood’s homes than there own. Take care of your home front first. #family #Oscars2022
24,2022-03-31T16:40:34.000Z,1509571364545601540,"@jimmy_dore @tomsegura is savage. I fu€kin love him.

#WillSmith
@willsmith
#JadaPinkettSmith
@jadapsmith
#Oscars2022"
25,2022-03-31T16:40:13.000Z,1509571278423875588,"@rolandsmartin Somebody said, “Get him out of here” I do believe that yet now lawyers are involved everyone is back peddling. 🤨😡#WillSmithAssault #Oscars2022"
26,2022-03-31T16:39:44.000Z,1509571154805080064,The irony isn’t lost on me where we see abuse happen on live TV and the reaction is to justify the attacker and their actions before defending the victim. Good job America. #IStandWithChrisRock  #Oscars2022
27,2022-03-31T16:38:30.000Z,1509570844569313288,"Last thing on this Will Smith-Chris Rock slap at the #Oscars2022: For people on #TeamWillSmith, sounds like you guys don't understand the show or comedy. They bring comics to the show to roast the awarded celebrities; it's called crowd work. [1/3]"
28,2022-03-31T16:38:22.000Z,1509570812742885389,"@PatMcAfeeShow @tomsegura Savage. Tom, ure one of few real men with real b@lls - I fu€kin love u.
#WillSmith
@willsmith
#JadaPinkettSmith
@jadapsmith
#Oscars2022"
29,2022-03-31T16:37:27.000Z,1509570579325669383,@SIPHERxyz don't mess with me you know I am bull and you show me a red flag I will slap the shit of you #Oscars2022 #Sipher
30,2022-03-31T16:35:57.000Z,1509570203126046720,We all are over the #Oscars2022 already. No one cares. Move on please. Will you should move on too. That relationship is ruining you brotha. Not healthy
31,2022-03-31T16:34:23.000Z,1509569807041056772,"You will not convince me that the #WillSmith smack was not an extremely clever marketing stunt by the #Oscars2022
1. The Oscars have never been this talked about in all the time I've been alive
2. Getting smacked does not sound like that 
3. A face hit that hard results in blood"
32,2022-03-31T16:34:13.000Z,1509569768092684294,School challenge Quiz be like : #Oscars2022 finish this sense ; Take my Wife’s name out of —— —— ——-???
33,2022-03-31T16:33:03.000Z,1509569471727419398,Sorry #jeanpaulgaultier you've chosen the wrong person to wear your gown at the #Oscars2022
34,2022-03-31T16:32:31.000Z,1509569340462571527,@BuzzFeed This has been re-posted like headline news every day all week. NO ONE CARES! It's BS. #Oscars2022
35,2022-03-31T16:32:09.000Z,1509569245922930696,@Variety The question is how formally do you need to ask someone to leave if that person is behaving like a total idiot? Do you send them a letter? The fact he didn't leave and they didn't cancel his Oscar is just fucking ridiculous. #WilllSmith #Oscars2022
36,2022-03-31T16:31:57.000Z,1509569197189251072,"@PopCrave I know Body Bag Baldwin @AlecBaldwin ain’t talking. Didn’t you unalive somebody at work, sir? #Oscars2022"
37,2022-03-31T16:30:23.000Z,1509568800013930498,So pfizer sponsored the oscars this year.... Coo cool... In completely unrelated news... Pfizer has been working on a drug for alopecia for some time.... thats interesting... #Oscars2022
38,2022-03-31T16:29:53.000Z,1509568675975610368,New rule: The Academy of Motion Picture Arts and Sciences must employ bouncers from this point on. #Oscars2022
39,2022-03-31T16:25:35.000Z,1509567594491174919,I’m sorry but if my husband just sat and watched while I was being publicly insulted on my HEALTH CONDITION I wouldn’t have it. All Will Smith did is defend his wife like any man should. #Oscars2022  #TeamWillSmith
40,2022-03-31T16:23:43.000Z,1509567122309066757,"Funny black women angry over a hair joke but you are not offended by cardi B , Lizzo , and Megan stallion horrible lyrics that are taking out daughters to hell in a hand basket? Come on sisters get off the liberal plantation!🇺🇲🇺🇲 #BlackWoman  #Oscars2022"
41,2022-03-31T16:20:16.000Z,1509566257875791879,"Was Will Smith wrong to slap Chris Rock and will this effect Will's career and will Will apologize?

#Oscars #Oscars2022 #WilllSmith"
42,2022-03-31T16:20:14.000Z,1509566248828473356,"@NehaSharma0202 Voilence will give instant impact on human minds…this post is a clear example…
#willsmithslap #willsmithchrisrock #Oscars2022"
